"","ONDA","mulher","idade","ensino","bolsonaro","tratamento","frame_silente_ganhos","frame_saliente_perdas","op_previdência_AFAVOR","region"
"6057","5",1,20,2,4,"0",NA,NA,0,"Norte"
"6058","5",1,21,2,5,"1",2,NA,0,"Nordeste"
"6059","5",0,23,3,NA,"2",NA,2,0,"Sudeste"
"6060","5",0,43,1,3,"1",3,NA,NA,"Sudeste"
"6061","5",1,23,3,4,"1",4,NA,NA,"Sudeste"
"6062","5",1,24,2,5,"2",NA,2,0,"Nordeste"
"6063","5",1,38,1,4,"0",NA,NA,0,"Sudeste"
"6064","5",1,23,2,5,"0",NA,NA,NA,"Sul"
"6065","5",0,35,2,NA,"2",NA,2,0,"Sudeste"
"6066","5",1,46,1,1,"1",1,NA,1,"Nordeste"
"6067","5",0,20,2,2,"2",NA,3,NA,"Sudeste"
"6068","5",1,18,2,NA,"1",1,NA,1,"Sudeste"
"6069","5",0,58,1,5,"0",NA,NA,0,"Sudeste"
"6070","5",0,49,1,5,"0",NA,NA,0,"Sul"
"6071","5",1,18,2,2,"0",NA,NA,NA,"Centro-Oeste"
"6072","5",0,62,2,2,"1",4,NA,NA,"Sudeste"
"6073","5",0,36,2,3,"0",NA,NA,0,"Centro-Oeste"
"6074","5",0,42,2,2,"0",NA,NA,NA,"Sudeste"
"6075","5",1,32,2,1,"1",1,NA,1,"Norte"
"6076","5",0,49,2,1,"0",NA,NA,1,"Nordeste"
"6077","5",0,25,2,3,"0",NA,NA,0,"Nordeste"
"6078","5",0,49,2,4,"0",NA,NA,NA,"Sul"
"6079","5",0,26,2,5,"2",NA,2,0,"Nordeste"
"6080","5",0,55,2,5,"2",NA,2,0,"Sudeste"
"6081","5",0,35,1,5,"2",NA,2,0,"Sudeste"
"6082","5",0,61,2,2,"1",1,NA,1,"Nordeste"
"6083","5",1,69,3,1,"2",NA,2,0,"Sudeste"
"6084","5",1,21,2,1,"2",NA,1,1,"Sudeste"
"6085","5",0,21,2,5,"0",NA,NA,0,"Centro-Oeste"
"6086","5",0,18,2,5,"0",NA,NA,0,"Sudeste"
"6087","5",1,53,3,5,"1",2,NA,0,"Sudeste"
"6088","5",0,33,2,3,"1",1,NA,1,"Sul"
"6089","5",1,25,2,NA,"0",NA,NA,NA,"Sul"
"6090","5",1,24,3,5,"1",2,NA,0,"Centro-Oeste"
"6091","5",0,41,2,3,"0",NA,NA,0,"Nordeste"
"6092","5",1,19,2,4,"2",NA,2,0,"Nordeste"
"6093","5",1,20,2,4,"1",1,NA,1,"Nordeste"
"6094","5",0,40,2,5,"1",2,NA,0,"Nordeste"
"6095","5",0,59,1,1,"2",NA,1,1,"Sudeste"
"6096","5",1,66,3,2,"0",NA,NA,NA,"Sul"
"6097","5",0,36,2,4,"1",2,NA,0,"Centro-Oeste"
"6098","5",0,51,2,4,"0",NA,NA,NA,"Sudeste"
"6099","5",0,54,1,NA,"1",4,NA,NA,"Sudeste"
"6100","5",0,59,1,2,"2",NA,4,NA,"Sudeste"
"6101","5",1,27,3,5,"2",NA,2,0,"Centro-Oeste"
"6102","5",0,40,1,5,"1",4,NA,NA,"Sudeste"
"6103","5",1,30,3,5,"2",NA,2,0,"Norte"
"6104","5",0,32,1,3,"2",NA,2,0,"Nordeste"
"6105","5",0,22,2,NA,"2",NA,3,NA,"Sudeste"
"6106","5",0,41,3,5,"0",NA,NA,0,"Norte"
"6107","5",1,22,2,5,"2",NA,2,0,"Nordeste"
"6108","5",1,66,3,5,"1",2,NA,0,"Nordeste"
"6109","5",0,32,2,1,"2",NA,2,0,"Norte"
"6110","5",1,26,2,5,"2",NA,2,0,"Sudeste"
"6111","5",1,73,2,1,"0",NA,NA,1,"Sudeste"
"6112","5",0,25,2,5,"0",NA,NA,0,"Sudeste"
"6113","5",1,21,2,2,"2",NA,1,1,"Nordeste"
"6114","5",1,36,2,1,"0",NA,NA,1,"Sudeste"
"6115","5",0,34,2,4,"0",NA,NA,0,"Sudeste"
"6116","5",1,34,2,5,"0",NA,NA,0,"Nordeste"
"6117","5",1,40,2,5,"2",NA,2,0,"Nordeste"
"6118","5",1,23,2,2,"1",1,NA,1,"Norte"
"6119","5",0,37,2,5,"1",3,NA,NA,"Sul"
"6120","5",0,45,2,NA,"2",NA,4,NA,"Nordeste"
"6121","5",1,35,2,1,"2",NA,1,1,"Nordeste"
"6122","5",0,80,2,NA,"2",NA,1,1,"Centro-Oeste"
"6123","5",0,61,2,NA,"2",NA,4,NA,"Sudeste"
"6124","5",0,39,1,4,"2",NA,2,0,"Nordeste"
"6125","5",0,23,2,4,"2",NA,2,0,"Sudeste"
"6126","5",0,67,2,5,"2",NA,2,0,"Sul"
"6127","5",1,40,1,3,"0",NA,NA,1,"Sudeste"
"6128","5",1,40,2,NA,"1",1,NA,1,"Sul"
"6129","5",0,48,2,4,"0",NA,NA,NA,"Norte"
"6130","5",0,49,2,5,"0",NA,NA,NA,"Nordeste"
"6131","5",0,29,1,5,"1",3,NA,NA,"Sudeste"
"6132","5",0,36,2,3,"0",NA,NA,NA,"Centro-Oeste"
"6133","5",0,46,2,NA,"0",NA,NA,NA,"Nordeste"
"6134","5",1,71,3,2,"0",NA,NA,0,"Sul"
"6135","5",0,24,2,5,"2",NA,2,0,"Sudeste"
"6136","5",1,24,2,2,"1",1,NA,1,"Sudeste"
"6137","5",1,28,2,1,"1",1,NA,1,"Sul"
"6138","5",0,46,1,5,"0",NA,NA,NA,"Sudeste"
"6139","5",0,55,2,5,"1",2,NA,0,"Sul"
"6140","5",0,36,2,3,"2",NA,2,0,"Centro-Oeste"
"6141","5",1,39,2,3,"1",1,NA,1,"Norte"
"6142","5",0,48,1,4,"0",NA,NA,NA,"Nordeste"
"6143","5",1,67,3,1,"1",1,NA,1,"Sudeste"
"6144","5",0,33,2,3,"2",NA,2,0,"Nordeste"
"6145","5",1,39,2,3,"1",1,NA,1,"Nordeste"
"6146","5",0,41,2,3,"0",NA,NA,0,"Centro-Oeste"
"6147","5",0,65,2,5,"2",NA,1,1,"Sudeste"
"6148","5",1,22,2,5,"0",NA,NA,NA,"Nordeste"
"6149","5",0,63,2,5,"2",NA,2,0,"Sudeste"
"6150","5",1,24,3,1,"1",1,NA,1,"Sudeste"
"6151","5",1,36,1,5,"2",NA,2,0,"Norte"
"6152","5",1,22,2,5,"2",NA,2,0,"Nordeste"
"6153","5",0,35,2,NA,"1",4,NA,NA,"Norte"
"6154","5",0,31,3,4,"0",NA,NA,NA,"Centro-Oeste"
"6155","5",0,20,2,5,"0",NA,NA,0,"Norte"
"6156","5",0,30,2,3,"0",NA,NA,NA,"Sul"
"6157","5",1,24,2,5,"2",NA,2,0,"Nordeste"
"6158","5",1,33,1,NA,"1",4,NA,NA,"Sudeste"
"6159","5",1,21,2,2,"0",NA,NA,NA,"Sul"
"6160","5",0,27,2,5,"1",2,NA,0,"Sudeste"
"6161","5",0,51,2,5,"2",NA,2,0,"Norte"
"6162","5",1,25,2,4,"2",NA,1,1,"Nordeste"
"6163","5",0,24,2,5,"1",3,NA,NA,"Norte"
"6164","5",1,41,2,3,"2",NA,3,NA,"Sudeste"
"6165","5",0,22,2,5,"0",NA,NA,0,"Sudeste"
"6166","5",1,34,1,1,"2",NA,2,0,"Sudeste"
"6167","5",1,70,2,5,"2",NA,3,NA,"Sudeste"
"6168","5",1,20,2,4,"2",NA,2,0,"Nordeste"
"6169","5",1,68,3,3,"0",NA,NA,NA,"Sudeste"
"6170","5",0,32,2,4,"2",NA,2,0,"Nordeste"
"6171","5",1,18,2,3,"0",NA,NA,NA,"Centro-Oeste"
"6172","5",0,68,2,2,"2",NA,3,NA,"Sudeste"
"6173","5",0,45,2,4,"2",NA,2,0,"Sudeste"
"6174","5",1,51,2,NA,"1",4,NA,NA,"Centro-Oeste"
"6175","5",0,40,3,3,"1",1,NA,1,"Norte"
"6176","5",1,29,2,5,"2",NA,2,0,"Sudeste"
"6177","5",0,66,3,4,"2",NA,2,0,"Sul"
"6178","5",0,69,2,1,"1",1,NA,1,"Nordeste"
"6179","5",0,28,2,3,"0",NA,NA,0,"Nordeste"
"6180","5",0,50,2,3,"0",NA,NA,0,"Nordeste"
"6181","5",0,25,2,4,"2",NA,2,0,"Sudeste"
"6182","5",1,26,3,2,"0",NA,NA,1,"Nordeste"
"6183","5",0,40,2,2,"1",3,NA,NA,"Sudeste"
"6184","5",0,37,1,4,"1",4,NA,NA,"Norte"
"6185","5",0,19,1,5,"0",NA,NA,0,"Sudeste"
"6186","5",0,27,2,2,"1",1,NA,1,"Norte"
"6187","5",0,31,2,4,"0",NA,NA,NA,"Norte"
"6188","5",1,36,2,4,"0",NA,NA,0,"Norte"
"6189","5",0,19,2,3,"0",NA,NA,0,"Centro-Oeste"
"6190","5",0,26,2,5,"1",1,NA,1,"Nordeste"
"6191","5",1,40,2,3,"1",1,NA,1,"Centro-Oeste"
"6192","5",1,50,2,2,"2",NA,3,NA,"Nordeste"
"6193","5",0,25,2,5,"1",2,NA,0,"Centro-Oeste"
"6194","5",0,46,2,3,"1",3,NA,NA,"Sudeste"
"6195","5",0,57,2,5,"2",NA,2,0,"Sudeste"
"6196","5",0,40,2,2,"2",NA,4,NA,"Centro-Oeste"
"6197","5",0,48,2,5,"2",NA,4,NA,"Nordeste"
"6198","5",0,65,2,2,"1",2,NA,0,"Sul"
"6199","5",0,38,2,5,"2",NA,2,0,"Sudeste"
"6200","5",1,24,2,5,"2",NA,2,0,"Norte"
"6201","5",0,36,2,5,"0",NA,NA,NA,"Norte"
"6202","5",0,90,2,3,"0",NA,NA,0,"Norte"
"6203","5",0,24,2,1,"2",NA,3,NA,"Norte"
"6204","5",0,39,2,3,"2",NA,3,NA,"Norte"
"6205","5",1,28,2,2,"1",1,NA,1,"Sudeste"
"6206","5",1,45,1,5,"2",NA,2,0,"Nordeste"
"6207","5",0,54,2,5,"0",NA,NA,0,"Sul"
"6208","5",0,34,2,1,"1",3,NA,NA,"Nordeste"
"6209","5",0,70,3,2,"0",NA,NA,0,"Sudeste"
"6210","5",1,29,3,4,"2",NA,2,0,"Nordeste"
"6211","5",1,43,2,5,"1",1,NA,1,"Sul"
"6212","5",1,45,2,1,"1",1,NA,1,"Sudeste"
"6213","5",1,28,2,NA,"2",NA,4,NA,"Sul"
"6214","5",0,31,1,4,"2",NA,4,NA,"Sudeste"
"6215","5",0,19,2,3,"0",NA,NA,NA,"Norte"
"6216","5",1,43,3,3,"0",NA,NA,0,"Sudeste"
"6217","5",1,24,3,5,"0",NA,NA,0,"Sudeste"
"6218","5",0,35,2,NA,"1",2,NA,0,"Nordeste"
"6219","5",1,33,2,5,"1",2,NA,0,"Nordeste"
"6220","5",0,21,1,5,"0",NA,NA,0,"Sudeste"
"6221","5",1,23,2,4,"1",1,NA,1,"Nordeste"
"6222","5",0,66,3,5,"2",NA,2,0,"Sudeste"
"6223","5",1,65,2,3,"1",2,NA,0,"Sudeste"
"6224","5",1,20,2,1,"1",1,NA,1,"Norte"
"6225","5",1,37,2,3,"2",NA,3,NA,"Sul"
"6226","5",0,35,2,4,"1",1,NA,1,"Sul"
"6227","5",0,67,1,5,"2",NA,2,0,"Sudeste"
"6228","5",0,65,2,5,"1",1,NA,1,"Nordeste"
"6229","5",1,20,2,3,"2",NA,1,1,"Nordeste"
"6230","5",0,22,2,1,"2",NA,1,1,"Norte"
"6231","5",0,45,1,4,"2",NA,2,0,"Sul"
"6232","5",0,20,2,5,"2",NA,2,0,"Sudeste"
"6233","5",1,42,2,4,"2",NA,2,0,"Sudeste"
"6234","5",0,60,1,4,"1",2,NA,0,"Sudeste"
"6235","5",0,23,3,4,"1",1,NA,1,"Sudeste"
"6236","5",0,23,2,5,"0",NA,NA,NA,"Sudeste"
"6237","5",0,24,2,3,"0",NA,NA,NA,"Centro-Oeste"
"6238","5",1,67,3,1,"0",NA,NA,NA,"Sudeste"
"6239","5",0,26,2,5,"2",NA,3,NA,"Sudeste"
"6240","5",1,37,2,3,"1",3,NA,NA,"Nordeste"
"6241","5",0,53,2,3,"0",NA,NA,NA,"Nordeste"
"6242","5",0,19,2,NA,"0",NA,NA,0,"Centro-Oeste"
"6243","5",1,42,2,5,"2",NA,2,0,"Nordeste"
"6244","5",1,66,2,2,"2",NA,1,1,"Sudeste"
"6245","5",1,68,2,1,"0",NA,NA,1,"Sudeste"
"6246","5",0,20,2,5,"0",NA,NA,0,"Sudeste"
"6247","5",0,32,1,3,"1",1,NA,1,"Norte"
"6248","5",1,23,3,4,"1",1,NA,1,"Nordeste"
"6249","5",0,66,1,5,"2",NA,3,NA,"Sudeste"
"6250","5",1,36,2,4,"2",NA,2,0,"Norte"
"6251","5",1,44,1,3,"0",NA,NA,NA,"Sudeste"
"6252","5",1,27,1,1,"0",NA,NA,0,"Nordeste"
"6253","5",1,25,2,3,"1",3,NA,NA,"Nordeste"
"6254","5",1,45,2,5,"0",NA,NA,0,"Sudeste"
"6255","5",1,58,2,1,"1",3,NA,NA,"Sudeste"
"6256","5",0,24,2,4,"2",NA,4,NA,"Norte"
"6257","5",0,20,2,5,"1",3,NA,NA,"Centro-Oeste"
"6258","5",0,75,3,1,"1",3,NA,NA,"Sul"
"6259","5",1,23,2,5,"0",NA,NA,NA,"Norte"
"6260","5",0,53,1,1,"2",NA,3,NA,"Centro-Oeste"
"6261","5",1,20,2,3,"0",NA,NA,0,"Nordeste"
"6262","5",1,34,2,1,"1",1,NA,1,"Nordeste"
"6263","5",0,66,2,4,"0",NA,NA,NA,"Sudeste"
"6264","5",1,28,2,3,"0",NA,NA,NA,"Sudeste"
"6265","5",1,28,2,4,"1",3,NA,NA,"Sudeste"
"6266","5",1,23,2,4,"1",1,NA,1,"Norte"
"6267","5",1,19,2,5,"2",NA,2,0,"Sul"
"6268","5",0,37,1,3,"0",NA,NA,0,"Sudeste"
"6269","5",0,65,2,5,"1",2,NA,0,"Sudeste"
"6270","5",1,25,2,4,"1",2,NA,0,"Sul"
"6271","5",1,42,3,5,"2",NA,2,0,"Nordeste"
"6272","5",1,33,2,NA,"2",NA,4,NA,"Sul"
"6273","5",0,26,2,3,"1",3,NA,NA,"Sudeste"
"6274","5",1,21,2,2,"0",NA,NA,NA,"Sul"
"6275","5",1,27,2,1,"0",NA,NA,NA,"Sul"
"6276","5",1,31,1,3,"0",NA,NA,0,"Norte"
"6277","5",0,33,2,NA,"2",NA,4,NA,"Centro-Oeste"
"6278","5",0,40,2,5,"1",3,NA,NA,"Sudeste"
"6279","5",1,22,2,1,"2",NA,1,1,"Sudeste"
"6280","5",0,23,2,5,"2",NA,3,NA,"Sudeste"
"6281","5",0,41,1,5,"2",NA,2,0,"Nordeste"
"6282","5",0,37,2,4,"1",2,NA,0,"Nordeste"
"6283","5",1,25,2,3,"0",NA,NA,NA,"Sudeste"
"6284","5",0,25,2,4,"0",NA,NA,NA,"Sudeste"
"6285","5",0,39,1,5,"0",NA,NA,0,"Nordeste"
"6286","5",0,27,3,5,"2",NA,2,0,"Nordeste"
"6287","5",1,50,2,2,"1",3,NA,NA,"Nordeste"
"6288","5",0,46,2,4,"1",2,NA,0,"Nordeste"
"6289","5",1,29,2,4,"0",NA,NA,0,"Nordeste"
"6290","5",1,20,2,3,"0",NA,NA,NA,"Norte"
"6291","5",1,20,3,5,"2",NA,4,NA,"Nordeste"
"6292","5",0,29,2,4,"0",NA,NA,0,"Sudeste"
"6293","5",0,52,2,NA,"1",4,NA,NA,"Sudeste"
"6294","5",0,29,2,4,"2",NA,2,0,"Nordeste"
"6295","5",1,19,2,3,"2",NA,2,0,"Sudeste"
"6296","5",0,49,2,5,"2",NA,2,0,"Sudeste"
"6297","5",0,26,2,5,"2",NA,2,0,"Sudeste"
"6298","5",0,25,2,3,"2",NA,4,NA,"Sudeste"
"6299","5",1,35,1,3,"1",3,NA,NA,"Sul"
"6300","5",0,54,2,2,"0",NA,NA,0,"Sudeste"
"6301","5",1,29,1,4,"0",NA,NA,0,"Sudeste"
"6302","5",0,26,2,5,"0",NA,NA,0,"Sudeste"
"6303","5",1,19,2,3,"2",NA,3,NA,"Norte"
"6304","5",1,42,1,2,"2",NA,1,1,"Nordeste"
"6305","5",1,37,2,3,"0",NA,NA,NA,"Sudeste"
"6306","5",1,44,1,5,"1",3,NA,NA,"Nordeste"
"6307","5",0,31,2,5,"0",NA,NA,NA,"Sudeste"
"6308","5",0,23,2,5,"2",NA,3,NA,"Sudeste"
"6309","5",0,18,2,5,"1",1,NA,1,"Norte"
"6310","5",1,36,2,5,"0",NA,NA,0,"Nordeste"
"6311","5",0,32,2,1,"1",3,NA,NA,"Sul"
"6312","5",1,33,2,5,"2",NA,2,0,"Nordeste"
"6313","5",0,33,2,2,"2",NA,3,NA,"Norte"
"6314","5",0,31,1,1,"1",1,NA,1,"Sul"
"6315","5",0,50,1,1,"0",NA,NA,NA,"Sudeste"
"6316","5",1,25,2,4,"0",NA,NA,0,"Nordeste"
"6317","5",0,54,2,1,"0",NA,NA,1,"Centro-Oeste"
"6318","5",0,41,1,5,"0",NA,NA,1,"Sudeste"
"6319","5",1,39,1,3,"1",1,NA,1,"Sul"
"6320","5",1,38,2,5,"1",4,NA,NA,"Nordeste"
"6321","5",0,23,2,5,"0",NA,NA,NA,"Sudeste"
"6322","5",1,49,1,3,"0",NA,NA,0,"Sudeste"
"6323","5",0,41,2,3,"0",NA,NA,NA,"Sul"
"6324","5",1,19,2,1,"0",NA,NA,1,"Sudeste"
"6325","5",1,25,2,4,"2",NA,3,NA,"Sudeste"
"6326","5",1,26,3,5,"2",NA,3,NA,"Nordeste"
"6327","5",1,33,2,3,"0",NA,NA,0,"Nordeste"
"6328","5",1,24,2,1,"0",NA,NA,1,"Sudeste"
"6329","5",0,44,2,5,"1",4,NA,NA,"Nordeste"
"6330","5",0,34,2,5,"0",NA,NA,0,"Sudeste"
"6331","5",0,43,1,1,"0",NA,NA,NA,"Sudeste"
"6332","5",0,21,2,NA,"1",1,NA,1,"Sudeste"
"6333","5",0,29,2,5,"1",2,NA,0,"Nordeste"
"6334","5",1,38,3,1,"2",NA,1,1,"Sudeste"
"6335","5",0,40,1,4,"1",1,NA,1,"Nordeste"
"6336","5",0,22,2,5,"2",NA,2,0,"Sudeste"
"6337","5",1,29,1,2,"0",NA,NA,NA,"Nordeste"
"6338","5",0,41,2,5,"2",NA,2,0,"Sudeste"
"6339","5",0,42,1,5,"0",NA,NA,0,"Centro-Oeste"
"6340","5",1,38,2,5,"1",3,NA,NA,"Nordeste"
"6341","5",1,28,2,5,"1",3,NA,NA,"Nordeste"
"6342","5",0,50,1,5,"2",NA,2,0,"Sudeste"
"6343","5",1,30,2,3,"0",NA,NA,NA,"Nordeste"
"6344","5",1,22,2,4,"2",NA,4,NA,"Nordeste"
"6345","5",0,42,2,5,"0",NA,NA,NA,"Nordeste"
"6346","5",1,56,2,5,"2",NA,2,0,"Sudeste"
"6347","5",0,39,2,3,"0",NA,NA,0,"Sul"
"6348","5",1,27,2,4,"2",NA,2,0,"Sudeste"
"6349","5",0,33,3,2,"1",3,NA,NA,"Norte"
"6350","5",0,21,2,5,"1",4,NA,NA,"Centro-Oeste"
"6351","5",1,26,2,NA,"0",NA,NA,0,"Centro-Oeste"
"6352","5",0,21,2,5,"0",NA,NA,NA,"Sudeste"
"6353","5",0,22,3,NA,"1",1,NA,1,"Centro-Oeste"
"6354","5",1,24,3,3,"0",NA,NA,1,"Sul"
"6355","5",1,29,2,5,"1",3,NA,NA,"Sudeste"
"6356","5",0,34,2,2,"0",NA,NA,0,"Norte"
"6357","5",1,19,2,1,"1",1,NA,1,"Sul"
"6358","5",1,47,2,5,"1",2,NA,0,"Sudeste"
"6359","5",0,36,1,3,"1",3,NA,NA,"Sudeste"
"6360","5",0,31,1,4,"0",NA,NA,0,"Sudeste"
"6361","5",0,28,2,3,"1",3,NA,NA,"Nordeste"
"6362","5",0,49,2,5,"1",2,NA,0,"Sudeste"
"6363","5",1,70,2,5,"0",NA,NA,0,"Nordeste"
"6364","5",1,22,2,4,"2",NA,1,1,"Sudeste"
"6365","5",0,45,1,1,"2",NA,2,0,"Nordeste"
"6366","5",1,20,1,2,"0",NA,NA,NA,"Sul"
"6367","5",1,19,2,3,"2",NA,2,0,"Nordeste"
"6368","5",0,43,1,NA,"2",NA,2,0,"Sudeste"
"6369","5",0,38,2,3,"2",NA,3,NA,"Nordeste"
"6370","5",1,42,2,5,"0",NA,NA,NA,"Norte"
"6371","5",0,39,2,5,"1",2,NA,0,"Sudeste"
"6372","5",1,46,1,5,"2",NA,3,NA,"Nordeste"
"6373","5",0,33,2,5,"1",2,NA,0,"Sudeste"
"6374","5",1,80,3,3,"1",2,NA,0,"Sul"
"6375","5",0,35,2,5,"2",NA,2,0,"Sudeste"
"6376","5",0,49,1,5,"1",2,NA,0,"Sudeste"
"6377","5",1,30,2,1,"0",NA,NA,NA,"Nordeste"
"6378","5",0,27,2,3,"0",NA,NA,NA,"Centro-Oeste"
"6379","5",0,27,2,4,"2",NA,3,NA,"Sul"
"6380","5",0,30,2,NA,"0",NA,NA,NA,"Sudeste"
"6381","5",0,29,1,4,"1",1,NA,1,"Norte"
"6382","5",0,18,2,3,"0",NA,NA,NA,"Norte"
"6383","5",1,58,3,NA,"1",4,NA,NA,"Sudeste"
"6384","5",1,66,2,1,"1",1,NA,1,"Sudeste"
"6385","5",1,67,2,1,"0",NA,NA,1,"Sul"
"6386","5",0,24,2,2,"2",NA,2,0,"Sudeste"
"6387","5",0,31,2,4,"0",NA,NA,NA,"Sudeste"
"6388","5",0,64,2,3,"1",1,NA,1,"Sudeste"
"6389","5",0,18,2,5,"2",NA,2,0,"Sudeste"
"6390","5",1,69,3,3,"0",NA,NA,NA,"Sudeste"
"6391","5",0,23,2,4,"1",1,NA,1,"Centro-Oeste"
"6392","5",1,36,1,3,"1",3,NA,NA,"Nordeste"
"6393","5",1,48,2,4,"2",NA,2,0,"Sudeste"
"6394","5",1,29,2,1,"0",NA,NA,NA,"Sudeste"
"6395","5",1,28,2,2,"1",1,NA,1,"Sudeste"
"6396","5",0,21,2,2,"0",NA,NA,0,"Norte"
"6397","5",0,35,2,4,"0",NA,NA,NA,"Nordeste"
"6398","5",0,39,3,5,"1",4,NA,NA,"Nordeste"
"6399","5",1,28,2,1,"2",NA,1,1,"Norte"
"6400","5",1,42,2,4,"1",2,NA,0,"Nordeste"
"6401","5",1,41,1,4,"0",NA,NA,0,"Sudeste"
"6402","5",0,33,2,5,"0",NA,NA,0,"Nordeste"
"6403","5",0,24,2,NA,"1",3,NA,NA,"Centro-Oeste"
"6404","5",0,68,3,5,"1",2,NA,0,"Centro-Oeste"
"6405","5",0,29,3,5,"0",NA,NA,0,"Sudeste"
"6406","5",1,52,1,NA,"0",NA,NA,0,"Sudeste"
"6407","5",0,22,2,3,"2",NA,4,NA,"Sudeste"
"6408","5",0,30,2,5,"2",NA,2,0,"Sul"
"6409","5",1,48,1,4,"1",1,NA,1,"Sudeste"
"6410","5",0,51,1,5,"2",NA,2,0,"Sul"
"6411","5",0,21,2,4,"0",NA,NA,0,"Centro-Oeste"
"6412","5",1,23,3,5,"1",3,NA,NA,"Nordeste"
"6413","5",0,37,2,NA,"1",1,NA,1,"Sudeste"
"6414","5",0,25,1,1,"1",1,NA,1,"Sudeste"
"6415","5",0,24,3,5,"0",NA,NA,0,"Centro-Oeste"
"6416","5",0,51,2,4,"0",NA,NA,0,"Sudeste"
"6417","5",0,66,3,NA,"0",NA,NA,0,"Sul"
"6418","5",0,54,2,NA,"1",3,NA,NA,"Sudeste"
"6419","5",0,32,2,3,"0",NA,NA,0,"Sul"
"6420","5",1,42,1,4,"0",NA,NA,0,"Sudeste"
"6421","5",0,25,2,5,"2",NA,2,0,"Sul"
"6422","5",1,49,1,4,"1",2,NA,0,"Sudeste"
"6423","5",1,35,3,2,"2",NA,2,0,"Sudeste"
"6424","5",0,28,2,3,"1",2,NA,0,"Sudeste"
"6425","5",0,24,3,5,"2",NA,2,0,"Sudeste"
"6426","5",1,50,2,1,"0",NA,NA,1,"Norte"
"6427","5",0,22,2,3,"1",3,NA,NA,"Centro-Oeste"
"6428","5",0,29,3,2,"2",NA,2,0,"Norte"
"6429","5",0,40,2,5,"0",NA,NA,0,"Nordeste"
"6430","5",0,26,2,2,"2",NA,4,NA,"Nordeste"
"6431","5",0,36,2,5,"0",NA,NA,NA,"Sul"
"6432","5",0,45,1,5,"1",2,NA,0,"Sudeste"
"6433","5",0,29,2,5,"2",NA,2,0,"Nordeste"
"6434","5",0,38,2,4,"1",3,NA,NA,"Norte"
"6435","5",1,69,3,3,"0",NA,NA,1,"Sudeste"
"6436","5",1,24,2,3,"0",NA,NA,1,"Nordeste"
"6437","5",1,25,2,5,"2",NA,2,0,"Nordeste"
"6438","5",0,46,2,5,"2",NA,3,NA,"Sudeste"
"6439","5",0,48,1,5,"2",NA,2,0,"Sudeste"
"6440","5",0,65,2,3,"0",NA,NA,NA,"Sudeste"
"6441","5",0,40,2,3,"1",2,NA,0,"Nordeste"
"6442","5",1,66,2,NA,"2",NA,4,NA,"Sudeste"
"6443","5",0,33,2,5,"2",NA,2,0,"Nordeste"
"6444","5",1,45,2,5,"0",NA,NA,0,"Sudeste"
"6445","5",1,43,1,2,"2",NA,4,NA,"Nordeste"
"6446","5",0,36,3,5,"1",3,NA,NA,"Nordeste"
"6447","5",0,29,2,NA,"0",NA,NA,NA,"Sudeste"
"6448","5",0,21,2,5,"2",NA,2,0,"Centro-Oeste"
"6449","5",1,39,2,5,"1",2,NA,0,"Nordeste"
"6450","5",1,34,1,5,"0",NA,NA,0,"Nordeste"
"6451","5",1,44,1,1,"1",1,NA,1,"Nordeste"
"6452","5",1,22,2,5,"1",1,NA,1,"Sudeste"
"6453","5",1,76,3,2,"1",1,NA,1,"Sudeste"
"6454","5",0,39,3,3,"2",NA,3,NA,"Sudeste"
"6455","5",0,26,2,5,"1",1,NA,1,"Nordeste"
"6456","5",0,54,1,2,"2",NA,2,0,"Sudeste"
"6457","5",1,22,2,4,"1",3,NA,NA,"Nordeste"
"6458","5",0,25,2,5,"1",4,NA,NA,"Nordeste"
"6459","5",0,23,2,5,"0",NA,NA,0,"Sudeste"
"6460","5",1,57,2,NA,"2",NA,4,NA,"Nordeste"
"6461","5",1,35,3,5,"1",2,NA,0,"Nordeste"
"6462","5",0,34,2,5,"2",NA,4,NA,"Norte"
"6463","5",1,36,2,2,"0",NA,NA,1,"Sudeste"
"6464","5",0,57,1,5,"1",2,NA,0,"Sudeste"
"6465","5",1,23,2,5,"2",NA,3,NA,"Sul"
"6466","5",0,31,2,3,"1",3,NA,NA,"Nordeste"
"6467","5",1,50,3,5,"0",NA,NA,NA,"Sudeste"
"6468","5",0,38,2,5,"0",NA,NA,0,"Sul"
"6469","5",1,24,2,2,"1",3,NA,NA,"Sul"
"6470","5",1,23,2,4,"0",NA,NA,0,"Centro-Oeste"
"6471","5",0,22,2,3,"1",1,NA,1,"Sudeste"
"6472","5",1,35,2,NA,"1",3,NA,NA,"Sudeste"
"6473","5",1,34,2,1,"0",NA,NA,NA,"Norte"
"6474","5",1,24,3,3,"2",NA,1,1,"Sul"
"6475","5",0,68,3,NA,"0",NA,NA,NA,"Sul"
"6476","5",0,39,1,3,"1",1,NA,1,"Centro-Oeste"
"6477","5",1,45,2,1,"2",NA,1,1,"Sudeste"
"6478","5",1,32,1,3,"2",NA,2,0,"Sudeste"
"6479","5",0,21,2,2,"0",NA,NA,1,"Sudeste"
"6480","5",1,70,3,3,"1",1,NA,1,"Sul"
"6481","5",1,29,2,5,"0",NA,NA,0,"Sudeste"
"6482","5",0,28,2,2,"0",NA,NA,1,"Sudeste"
"6483","5",0,49,2,2,"1",1,NA,1,"Norte"
